Character,CharID,Name,ID,awakening,Cost,Max Lvl,Description,HP,MP,TP,ATK,DEF,MAG,MND,SPD,EVA,ACC,AFF,RES
Shou Toramaru,49,More and More Treasures,28,True,60,1,"Enhance Ability to Gather Treasures by increasing the EXP bonus to 6%, and money and item drop rate bonus to 15% (3% and 5% if not in front). Also, increase Radiant Treasure Gun's reward bonus to 1.4x on kill.",0,0,0,0,0,0,0,0,0,0,0,0
Shou Toramaru,49,Piercing Attack,29,True,5,2,"Whenever an attack deals 0 damage due to the enemies' defenses, (SLv * 20)% of the attack's pre-defense, pre-multiplier damage will be dealt instead.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,MP Boost,1,False,2,5,Increases Maximum MP.,0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,TP Boost,2,False,2,5,Increases TP.,0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Evasion Boost,8,False,2,5,Increases Evasion.,0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,7-Elemental Transformations,20,False,25,1,"When the user uses the Attack command, they will be infused with a random element (not including VOI). When infused, the element is added to all attack skills. If already infused, using Attack again will randomize the infusion to a new element.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Monster Tanuki Prankster,21,False,8,2,"If the user is at the front and an enemy is inflicted with SHK, that enemy has all their stats debuffed by 10% (ignores DBF resistance) and all frontliners recover 6% of their max HP and 1 MP; the recovery stacks for each Shocked enemy. (doesn't get any benefit from SLv)",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Slippery Tanuki Disguiser,22,False,5,3,"If the user is at the front and an enemy is inflicted with SHK, that enemy will be inflicted with a medium-strength DTH effect. The chance of the DTH effect occurring is affected by the enemy's DTH resistance.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,High-Speed Normal Attack,23,False,12,1,Consumes 1 MP when a normal Attack is used. The ATB bar will be set at 8600 instead of 7000 when using a normal Attack.,0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Elder Tanuki's Wisdom,24,False,10,1,"Adds a Heavy effect to all of the user's attacks, and attacks that already inflicted Heavy have their effect increased. (25% infliction rate, 5000 strength).",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Heart of Perseverance,25,False,5,2,Gives (SLv * 66)% chance of recovering (SLv) MP when taking damage from an enemy attack.,0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Monster Tanuki's Wisdom,26,True,70,1,"When the user uses a normal Attack, increase Monster Tanuki Wisdom counter by 1. Increase user's damage dealt by (counter * 8)%, and reduce the user's damage intake by (counter * 4)%. When the user moves to the back, remove the counter. The counter maxes at 5.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Monster Tanuki's Wiles,27,True,50,1,"When the user moves to the back, instead of removing Monster Tanuki Wisdom counter, reduce it by 1.",0,0,0,0,0,0,0,0,0,0,0,0
Mamizou Futatsuiwa,50,Majesty,28,True,5,2,"When Mamizou takes a turn, she will have her Attack, Defense, Magic, Mind and Speed buffed by (SLv * 3) %",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,TP Boost,2,False,2,5,Increases TP.,0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Attack Boost,3,False,2,5,Increases Attack.,0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Evasion Boost,8,False,2,5,Increases Evasion.,0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Kodoku Plate Pileup,20,False,5,10,"Using Futo-only spells will increase the Sake Cups counter by 2. The counter maxes out at (SLv). Damage dealt is raised by (counter * 3)%. When the user is hit, the counter will be decreased by 1 and damage taken is reduced by 16%.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Royals' Chaotic Dance (Futo),21,False,12,1,"When Miko is at the front, Futo gets 1 additional Sake Cups counter when using her spells.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Offering - Mikoto Nigihayahi,22,False,32,1,"When the user gets a turn, recovers MP in proportion to the Sake Cups counter (1 MP recovery at <7 cups, 2 MP recovery at 7 cups or above). Counter's damage reduction is changed to 40%. When KO'd, there is a (Counter * 8)% chance of consuming 16 TP to survive with 1 HP and set the counter to 0.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Offering - Okami Omononushi,23,False,32,1,"When the user gets a turn, recovers HP in proportion to the Sake Cups counter (recovery is Counter%). When a Futo-only spell is used, damage is raised by a further (Counter * 5)%. This skill will not take effect if Offering - Mikoto Nigihayahi is also learned.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Spirit Mausoleum Desires,24,False,12,1,"If the Sake Cups counter is at 1 or more and the Concentrate command is used, all stats will be buffed and HP recovered by (Counter * 6%), and the counter will be reset to 0.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Giving You Wings,25,False,5,2,Greatly increases recovery from debuffs and status ailments. (Bug: does not speed up recovery from debuffs),0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Leyline to a Dragon's Nest,26,True,160,1,"When the user has learned both ""Offering - Mikoto Nigihayahi"" and ""Offering - Okami Omononushi"", both skills will take effect.",0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Lightning Sake Cups,27,True,24,5,The user starts each battle with the Sake Cup counter at (SLv).,0,0,0,0,0,0,0,0,0,0,0,0
Mononobe no Futo,51,Accelerate,28,True,10,1,"When Futo receives a turn, she will gain a 10% Speed buff.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,HP Boost,0,False,2,5,Increases Maximum HP.,0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Affinity Boost,10,False,2,5,Increases elemental affinities.,0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Asuka Heritage Attack,20,False,15,1,"When the user is at full HP, all attacks will ignore 40% of the enemies' defenses.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Royals' Chaotic Dance (Miko),21,False,12,1,"When Futo is at the front, the effects of the skill ""Asuka Heritage Attack"" will always be active, and the skill will ignore 66% of the enemies' defenses instead of 40%.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,True Administrator,22,False,15,1,"If the frontliners' combined current HP % is at 300% or more, the user receives ""True Administrator - Good"" and a 16% increase in ATK and MAG. If the frontliners' combined current HP % is at 200% or less, the user receives ""True Administrator - Evil"" and a 24% increase in DEF, MND and SPD.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Prince Shotoku's Out-of-Place Artifact,23,False,20,1,Doubles stat bonuses on wearer's Main and Sub equipment.,0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Sage of Toyosatomimi,24,False,40,1,"Any buffs casted on the user get their initial strength multiplied by 1.2x. Additionally, the user's stat buff cap is increased from 100% to 120%.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Meikyo Shisui,25,False,5,2,"Whenever Miko takes a turn and her MP is full, she receives a (SLv * 6)% buff to all her stats.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Prince Lesson,26,True,144,1,"When the skill holder is in the front, all other frontliners receive 16% more benefit from buffs. When the skill holder is in the back, all frontliners receive 8% more benefit from buffs.",0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Transcendental Administrator,27,True,100,1,Both effects of True Administrator will always be active. Tradition of Just Rewards will take on both morphed elements and additional effects.,0,0,0,0,0,0,0,0,0,0,0,0
Toyosatomimi no Miko,52,Mega Asuka Heritage Attack,28,True,50,1,"Asuka Heritage Attack's activation condition becomes ""when HP is above 50%"" instead.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Attack Boost,3,False,2,5,Increases Attack.,0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Defense Boost,4,False,2,5,Increases Defense.,0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Mind Boost,6,False,2,5,Increases Mind.,0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Myouren Temple Disciple?,20,False,12,1,"If the user receives a turn while Byakuren is in the front, copy 1/3 of Byakuren's stat buffs. (Only if the user's current buff is lower)",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Phantasmal Emotion Transfer,21,False,20,1,"When using Concentrate, receives an ""Emotion Mask"" effect which applies stat modifiers to all enemies and allies. The mask effect can be rotated by Concentrate, and will always be received in this order: Joy( ↑ ATK/DEF, ↓ MAG/MND), Anger( ↑ ATK/MAG, ↓ DEF/MND), Pathos( ↑ MAG/MND, ↓ ATK/DEF), Cheer( ↑ SPD, ↓ ATK/MAG).",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Power of the Mask's Creator,22,False,12,1,"When Miko is at the front, the stat decrease from Kokoro's current ""Emotion Mask"" is halved for allies.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,66 Emotions Convergence,23,False,12,1,"Kokoro receives 2.5x the effect of the stat changes granted by her ""Emotion Mask"".",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Manipulation of Emotions,24,False,18,1,"If the user attacks with ""Emotion Mask"" active, the Emotion's stat decreases will be inflicted as an additional debuff. If the user uses a healing move with the effect active, the Emotion's stat increases will be added as an additional buff. (Buffs by 32%, 48% for speed, debuffs for 24%)",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,The Lost Emotion,25,False,10,1,"When using the Concentrate command, the ATB bar is set to 8500 instead of 5000, but the MP recovered will become 1/3 of normal (rounded down). If the skill ""Efficient Concentration"" is also learned, the MP recovered will be increased to 1/2 of normal.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Empty-Hearted Masks Dance,26,True,128,1,"Reduce Emotion Mask's stat decrease aspect on allies by half. If Power of the Emotion Mask Creator also activates, allies will suffer no stat decrease from Emotion Mask instead.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Mask - Hope,27,True,66,1,"When the skill holder receives a turn, regenerate 10% of max HP.",0,0,0,0,0,0,0,0,0,0,0,0
Hata no Kokoro,53,Morale Maintenance,28,True,60,1,"When the user is switched to the back, Fighting Spirit counter will be reduced by 1 instead of disappearing entirely.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Attack Boost,3,False,2,5,Increases Attack.,0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Defense Boost,4,False,2,5,Increases Defense.,0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Magic Boost,5,False,2,5,Increases Magic.,0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Mind Boost,6,False,2,5,Increases Mind.,0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Speed Boost,7,False,2,5,Increases Speed.,0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Nameless Bookworm Youkai,20,False,8,4,"When the user takes damage from an element with less than 200 affinity, restore (SLv * 4)% HP and (SLv) MP. (currently bugged and doesn't work)",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Reimu & Marisa's Abuse Victim,21,False,10,2,"When Reimu or Marisa is at the front, the user's ATK and DEF increase by (SLv * 10)%.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Crested Ibis's Feather,22,False,20,1,"When the user receives a turn while under Reading, slightly decrease all enemies' buff effects and slightly increase all enemies' debuff effects. (Changes [de]buffs by 10% of current value, rounded down)",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Sugari no Ontachi Ornament,23,False,25,1,"When the user receives a turn while under Reading, slightly increase all allies' buff effects and slightly decrease all allies' debuff effects. (Changes [de]buffs by 10% of current value, rounded down)",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Crossovered Endangered Bird,24,False,20,1,"When the user is at the front while under Reading, slightly increase effects of PSN's HP Drain (~12% more damage), HVY's DEF and SPD debuff (-60% DEF and -18% SPD), TRR's all stat debuff (-13.5% to all stats) and SIL's MND and MAG debuff (-60% MND and -25% MAG) on enemies.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,An Eye for An Eye,25,False,5,2,"When Tokiko takes damage from an enemy's attack, she receives a (SLv * 5) buff to her Attack.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Love the Way You Read,26,False,10,4,The user's appropriate spell cards have increased chances of giving the Reading status.,0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Tokiko's Thick Book CQC,27,True,50,1,"If the skill holder is under the effect of ""Reading"", increase DEF and MND by 25%. If the skill holder is not under the effect of ""Reading"", increase ATK and MAG by 25%.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Bookworm Youkai's Ardor,28,True,80,1,"When the skill holder is under the effect of ""Reading"", ""The Count of Monte Cristo"" and ""Musketeer d'Artagnan""'s special effects are further strengthened, and the spells' power is also increased. When this effect activates, there is a low chance that ""Reading"" effect will disappear.",0,0,0,0,0,0,0,0,0,0,0,0
Tokiko,54,Bookworm Youkai's Grudge,29,True,60,1,"In battle, if Reimu or Marisa is in the back, ""Reimu & Marisa's Abuse Victim"" will activate at half strength.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,MP Boost,1,False,2,5,Increases MP.,0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Evasion Boost,8,False,2,5,Increases Evasion.,0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Earth Spirits Palace Party,20,False,5,2,"While the user is on the front line, if Utsuho, Rin and/or Satori are on the front line, the user's stats will be increased by (SLv * 8) % per members on the front line, excluding themselves. This can only takes effect if at least one ally or enemy has performed an action in the battle.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Myouren Temple Disciple?,21,False,12,1,"If the user receives a turn while Byakuren is in the front, copy 1/3 of Byakuren's stat buffs. (Only if the user's current buff is lower)",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Super-Responsive Senses,22,False,25,1,"When the user evades an attack, increase ATB by 3000.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Subconscious Manipulation,23,False,12,3,"When an enemy is using an attack that targets all party members, increase the user's DEF, MND and Evasion by (SLv * 8)%. (This is only factored per attack, and is not a persistent buff)",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Subconscious Genetics,24,False,10,3,"When the user fails to evade an attack, increase Subconscious Genetics counter by 1. The user's evasion is increased by (counter * 10)%. When the user successfully evades an attack, remove the counter. (doesn't get any benefit from SLv)",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Expansion of Consciousness,25,False,12,2,Increase MP Recovery Rate by (SLv * 1).,0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Embryo's Dream,26,True,70,1,"When the user evades an attack, there's a 33% chance of increasing the ""Embryo's Dream"" counter by 1 (the counter maxes at 5). When attacking, using a spell, or using Concentrate while Embryo's Dream counter is present, reduce the counter by 1 and repeat the action. This will use MP as normal, and won't activate if the user doesn't have enough MP.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,Super-responsive Senses+,27,True,70,1,"When Super-responsive Senses activate, action gauge is increased by 10000 instead.",0,0,0,0,0,0,0,0,0,0,0,0
Koishi Komeiji,55,"Embryo, Why Do You Dance?",28,True,128,1,"When evading an attack, the chance of ""Embryo's Dream"" counter increasing is doubled.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,HP Boost,0,False,2,5,Increases HP.,0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,MP Boost,1,False,2,5,Increases MP.,0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,TP Boost,2,False,2,5,Increases TP.,0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Motivated Heart,18,False,5,2,"Skill holder receives (SLv * 6)% more experience. Only takes effect when in party (active or reserve). Does not stack with ""Hands-on Experience"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Hands-on Experience,19,False,5,2,"Skill holder receives (SLv * 12)% more experience. Only takes effect when in active party at end of battle. Does not stack with ""Motivated Heart"", but does stack with all other modifying skills.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Hyperthymestic Memory,20,False,25,1,"If the user is in the party, the ""View Ally/Enemy Information"" menu will display enemies' current HP.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Gensokyo Chronicles Wisdom,21,False,20,1,"When the user is in front, all frontliners inflict 16% more damage when targeting a weakness.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Memories of Gensokyo,22,False,15,1,"When the user takes a turn, remove one negative status ailment or debuff from all frontliners. Ailments will be prioritized over stat debuffs.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Miare Descendant's Power,23,False,4,9,"If the user's HP becomes 0 while having at least 1 TP, there is a (SLv * 9)% chance to consume 15 TP to fully restore HP. This effect does not activate if the user doesn't have enough TP.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Ultra Incantation,24,False,10,5,"After using Concentrate, the next action's damage or healing will be multiplied by (1.8 + SLv * 0.3).",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Phenomenal Force of Will,25,False,8,1,"When the user receives a turn, restore 1 MP.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,In Search of More Wisdom,26,True,50,1,"Occasionally ""Wise Protection Art"" and ""Wise Defensive Art"" will affect all frontliners.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,Protector of Knowledge,27,True,75,1,"""Invincibility"" and ""Immunity"" will naturally disappear half as often.",0,0,0,0,0,0,0,0,0,0,0,0
Hieda no Akyuu,56,True Maiden of Miare,28,True,50,1,"""Miare Descendant's Power"" will occasionally not consume TP when it activates.",0,0,0,0,0,0,0,0,0,0,0,0
